Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,3,Cincinnati Bengals,0,10,0,6 Yard Run,3rd & 2 at CHI 39,07:51 4th Shotgun,— C.Brown up the middle to CHI 33 for 6 yards (T.Edmunds).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,3,Cincinnati Bengals,0,11,0,6 Yard Pass,1st & 10 at CHI 33,07:14 4th,— J.Flacco pass short right to C.Brown ran ob at CHI 27 for 6 yards (T.Stevenson).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,3,Cincinnati Bengals,0,12,0,1 Yard Run,2nd & 4 at CHI 27,06:41 4th Shotgun,— T.Brooks up the middle to CHI 26 for 1 yard (J.Brisker; T.Edmunds).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,3,Cincinnati Bengals,0,13,0,Pass Incomplete,3rd & 3 at CHI 26,06:02 4th Shotgun,"— J.Flacco pass incomplete short left. PENALTY on CIN-J.Flacco, Intentional Grounding, 10 yards, enforced at CHI 26."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,3,Cincinnati Bengals,0,14,0,Field Goal No Good,4th & 13 at CHI 36,05:58 4th,"— E.McPherson 54 yard field goal is No Good, Short, Center-W.Wagner, Holder-R.Rehkow."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,4,Chicago Bears,1,1,0,39 Yard Run,1st & 10 at CHI 44,05:53 4th Shotgun,— K.Monangai right end to CIN 17 for 39 yards (O.Burks; D.Turner).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,4,Chicago Bears,1,2,1,Touchdown,1st & 10 at CIN 17,05:03 4th,"— D.Moore left end to CIN 1 for 16 yards (C.Taylor-Britt; G.Stone). Cincinnati challenged the short of the goal line ruling, and the play was REVERSED. D.Moore left end for 17 yards, TOUCHDOWN."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,4,Chicago Bears,1,3,1,Extra Point,,04:53 4th,"— C.Santos extra point is GOOD, Center-S.Daly, Holder-T.Taylor."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,5,Cincinnati Bengals,0,1,0,Kickoff from CHI 35,,Kickoff,— C.Santos kicks 62 yards from CHI 35 to CIN 3. C.Jones to CIN 33 for 30 yards (T.Homer).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,5,Cincinnati Bengals,0,2,0,10 Yard Pass,1st & 10 at CIN 33,04:47 4th Shotgun,— J.Flacco pass short right to C.Brown to CIN 43 for 10 yards (N.McCloud; Ch.Williams).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,5,Cincinnati Bengals,0,3,0,24 Yard Pass,1st & 10 at CIN 43,"04:19 4th No Huddle, Shotgun",— J.Flacco pass short middle to J.Chase to CHI 33 for 24 yards (N.McCloud).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,5,Cincinnati Bengals,0,4,0,Pass Incomplete,1st & 10 at CHI 33,"03:56 4th No Huddle, Shotgun",— J.Flacco pass incomplete short middle to A.Iosivas.
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,5,Cincinnati Bengals,0,5,0,Pass Incomplete,2nd & 10 at CHI 33,03:51 4th Shotgun,— J.Flacco pass incomplete deep left to T.Higgins.
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,5,Cincinnati Bengals,0,6,0,Pass Incomplete,3rd & 10 at CHI 33,03:45 4th Shotgun,— J.Flacco pass incomplete short left to T.Higgins (N.Wright).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,5,Cincinnati Bengals,0,7,0,21 Yard Pass,4th & 10 at CHI 33,03:42 4th Shotgun,— J.Flacco pass short middle to C.Brown to CHI 12 for 21 yards (T.Edmunds).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,5,Cincinnati Bengals,0,8,0,7 Yard Penalty,1st & 10 at CHI 12,03:07 4th Shotgun,"— J.Flacco pass short right intended for J.Chase INTERCEPTED by K.Byard (N.McCloud) at CHI 1. K.Byard to CIN 9 for 90 yards (C.Brown). PENALTY on CHI-N.McCloud, Defensive Pass Interference, 7 yards, enforced at CHI 12 - No Play."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,5,Cincinnati Bengals,0,9,0,Timeout,,02:50 4th,— Timeout #1 by CHI at 02:50.
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,5,Cincinnati Bengals,0,10,0,Pass Incomplete,1st & 5 at CHI 5,02:50 4th Shotgun,— J.Flacco pass incomplete short right to A.Iosivas.
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,5,Cincinnati Bengals,0,11,0,Interception,2nd & 5 at CHI 5,02:46 4th Shotgun,"— J.Flacco pass short right intended for C.Brown INTERCEPTED by T.Edmunds at CHI 4. T.Edmunds for 96 yards, TOUCHDOWN. The Replay Official reviewed the runner was not down by contact ruling, and the play was REVERSED. (Shotgun) J.Flacco pass short right intended for C.Brown INTERCEPTED by T.Edmunds at CHI 4. T.Edmunds to CHI 4 for no gain (C.Brown)."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,6,Chicago Bears,0,1,0,1 Yard Run,1st & 10 at CHI 4,02:42 4th,— K.Monangai left end to CHI 5 for 1 yard (K.Jenkins; O.Burks).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,6,Chicago Bears,0,2,0,Timeout,,02:35 4th,— Timeout #1 by CIN at 02:35.
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,6,Chicago Bears,0,3,0,-2 Yard Penalty,2nd & 9 at CHI 5,02:35 4th,"— PENALTY on CHI-T.Benedet, False Start, 2 yards, enforced at CHI 5 - No Play."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,6,Chicago Bears,0,4,0,1 Yard Run,2nd & 11 at CHI 3,02:35 4th,— B.Brown up the middle to CHI 4 for 1 yard (J.Ossai; S.Stewart).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,6,Chicago Bears,0,5,0,Timeout,,02:30 4th,— Timeout #2 by CIN at 02:30.
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,6,Chicago Bears,0,6,0,5 Yard Run,3rd & 10 at CHI 4,02:30 4th,— B.Brown left end to CHI 9 for 5 yards (O.Burks).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,6,Chicago Bears,0,7,0,Timeout,,02:24 4th,— Timeout #3 by CIN at 02:24.
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,6,Chicago Bears,0,8,0,Punt,4th & 5 at CHI 9,02:24 4th,"— T.Taylor punts 48 yards to CIN 43, Center-S.Daly. C.Jones pushed ob at CIN 45 for 2 yards (N.Sewell)."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,7,Cincinnati Bengals,1,1,0,11 Yard Pass,1st & 10 at CIN 45,02:15 4th Shotgun,— J.Flacco pass short left to J.Chase to CHI 44 for 11 yards (N.Wright).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,7,Cincinnati Bengals,1,2,0,2 Yard Pass,1st & 10 at CHI 44,02:00 4th Shotgun,— J.Flacco pass short left to C.Brown pushed ob at CHI 42 for 2 yards (N.Wright).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,7,Cincinnati Bengals,1,3,0,19 Yard Pass,2nd & 8 at CHI 42,01:53 4th Shotgun,— J.Flacco pass short right to A.Iosivas ran ob at CHI 23 for 19 yards (K.Byard).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,7,Cincinnati Bengals,1,4,1,Touchdown,1st & 10 at CHI 23,01:47 4th Shotgun,"— J.Flacco pass deep middle to N.Fant for 23 yards, TOUCHDOWN [D.Hardy]."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,7,Cincinnati Bengals,1,5,0,2 Point Conversion,,01:43 4th,— TWO-POINT CONVERSION ATTEMPT. J.Flacco pass to T.Higgins is complete. ATTEMPT SUCCEEDS.
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,8,Cincinnati Bengals,1,1,0,Kickoff from CIN 35,,Kickoff,"— E.McPherson kicks onside 8 yards from CIN 35 to CIN 43, impetus ends at CIN 43. RECOVERED by CIN-O.Burks."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,8,Cincinnati Bengals,1,2,0,Pass Incomplete,1st & 10 at CIN 43,01:42 4th Shotgun,— J.Flacco pass incomplete short middle to C.Brown.
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,8,Cincinnati Bengals,1,3,0,12 Yard Pass,2nd & 10 at CIN 43,01:39 4th Shotgun,— J.Flacco pass short middle to T.Higgins to CHI 45 for 12 yards (T.Stevenson).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,8,Cincinnati Bengals,1,4,0,23 Yard Pass,1st & 10 at CHI 45,"01:20 4th No Huddle, Shotgun","— J.Flacco pass deep right to T.Higgins to CHI 22 for 23 yards (J.Brisker). CIN-T.Higgins was injured during the play. Penalty on CHI-D.Hardy, Defensive Holding, declined."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,8,Cincinnati Bengals,1,5,0,Timeout,,01:11 4th,— Timeout #4 by CIN at 01:11.
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,8,Cincinnati Bengals,1,6,0,15 Yard Pass,1st & 10 at CHI 22,01:11 4th Shotgun,"— J.Flacco pass short left to C.Brown pushed ob at CHI 7 for 15 yards (K.Byard). Penalty on CHI-N.Wright, Illegal Use of Hands, declined."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,8,Cincinnati Bengals,1,7,0,-2 Yard Run,1st & 7 at CHI 7,01:03 4th Shotgun,"— C.Brown up the middle to CHI 9 for -2 yards (K.Byard, T.Edwards)."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,8,Cincinnati Bengals,1,8,0,Timeout,,00:58 4th,— Timeout #2 by CHI at 00:58.
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,8,Cincinnati Bengals,1,9,1,Touchdown,2nd & 9 at CHI 9,00:58 4th Shotgun,"— J.Flacco pass short middle to A.Iosivas for 9 yards, TOUCHDOWN."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,8,Cincinnati Bengals,1,10,1,Extra Point,,00:54 4th,"— E.McPherson extra point is GOOD, Center-W.Wagner, Holder-R.Rehkow."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,9,Chicago Bears,1,1,0,Kickoff from CIN 35,,Kickoff,— E.McPherson kicks 60 yards from CIN 35 to CHI 5. B.Brown to CHI 28 for 23 yards (T.Anderson).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,9,Chicago Bears,1,2,0,Pass Incomplete,1st & 10 at CHI 28,00:50 4th Shotgun,— C.Williams pass incomplete short right to C.Loveland (B.Carter).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,9,Chicago Bears,1,3,0,Pass Incomplete,2nd & 10 at CHI 28,00:42 4th Shotgun,— C.Williams pass incomplete short middle to K.Monangai (M.Murphy) [J.Ossai].
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,9,Chicago Bears,1,4,0,14 Yard Run,3rd & 10 at CHI 28,00:35 4th Shotgun,— C.Williams scrambles right end to CHI 42 for 14 yards (M.Murphy).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,9,Chicago Bears,1,5,0,Timeout,,00:25 4th,— Timeout #3 by CHI at 00:25.
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,9,Chicago Bears,1,6,1,Touchdown,1st & 10 at CHI 42,00:25 4th Shotgun,"— C.Williams pass deep middle to C.Loveland for 58 yards, TOUCHDOWN."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,9,Chicago Bears,1,7,0,2PT Conversion Fails,,00:17 4th,— TWO-POINT CONVERSION ATTEMPT. C.Williams pass to C.Loveland is incomplete. ATTEMPT FAILS.
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,10,Cincinnati Bengals,0,1,0,Kickoff from CHI 35,,Kickoff,"— C.Santos kicks 65 yards from CHI 35 to end zone, Touchback to the CIN 35."
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,10,Cincinnati Bengals,0,2,0,Pass Incomplete,1st & 10 at CIN 35,00:17 4th Shotgun,— J.Flacco pass incomplete deep left to M.Tinsley.
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,10,Cincinnati Bengals,0,3,0,13 Yard Pass,2nd & 10 at CIN 35,00:10 4th Shotgun,— J.Flacco pass short left to J.Chase ran ob at CIN 48 for 13 yards (T.Edmunds; N.Wright).
2025,Week 9,SUN,11/02,Bears,Bengals,4th Quarter,10,Cincinnati Bengals,0,4,0,Interception,1st & 10 at CIN 48,00:04 4th Shotgun,— J.Flacco pass deep middle INTERCEPTED by N.Wright at CHI 20. N.Wright to CHI 26 for 6 yards.
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,1,Detroit Lions,1,1,0,Kickoff from MIN 35,,Kickoff,— W.Reichard kicks 62 yards from MIN 35 to DET 3. J.Saylors to DET 28 for 25 yards (I.Pace).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,1,Detroit Lions,1,2,0,15 Yard Pass,1st & 10 at DET 28,14:56 1st Shotgun,— J.Goff pass short right to S.LaPorta to DET 43 for 15 yards (E.Wilson; B.Cashman).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,1,Detroit Lions,1,3,0,11 Yard Pass,1st & 10 at DET 43,14:17 1st,— J.Goff pass short right to S.LaPorta to MIN 46 for 11 yards (B.Murphy; J.Hargrave).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,1,Detroit Lions,1,4,0,6 Yard Run,1st & 10 at MIN 46,13:38 1st,— J.Gibbs up the middle to MIN 40 for 6 yards (B.Cashman; J.Allen).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,1,Detroit Lions,1,5,0,Pass Incomplete,2nd & 4 at MIN 40,13:01 1st,— J.Goff pass incomplete short right to J.Williams [A.Van Ginkel].
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,1,Detroit Lions,1,6,0,Pass Incomplete,3rd & 4 at MIN 40,12:56 1st Shotgun,— J.Goff pass incomplete short right.
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,1,Detroit Lions,1,7,1,Touchdown,4th & 4 at MIN 40,12:51 1st Shotgun,"— J.Goff pass deep middle to S.LaPorta for 40 yards, TOUCHDOWN."
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,1,Detroit Lions,1,8,1,Extra Point,,12:37 1st,"— J.Bates extra point is GOOD, Center-H.Hatten, Holder-J.Fox."
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,2,Minnesota Vikings,1,1,0,Kickoff from DET 35,,Kickoff,— J.Bates kicks 62 yards from DET 35 to MIN 3. M.Price to DET 36 for 61 yards (J.Saylors; J.Bates).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,2,Minnesota Vikings,1,2,0,11 Yard Run,1st & 10 at DET 36,12:26 1st,— A.Jones left tackle to DET 25 for 11 yards (B.Branch).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,2,Minnesota Vikings,1,3,0,1 Yard Run,1st & 10 at DET 25,11:46 1st,— A.Jones right tackle to DET 24 for 1 yard (D.Reader; A.McNeill).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,2,Minnesota Vikings,1,4,0,Pass Incomplete,2nd & 9 at DET 24,11:08 1st Shotgun,— J.McCarthy pass incomplete deep left to J.Addison (T.Arnold).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,2,Minnesota Vikings,1,5,0,14 Yard Pass,3rd & 9 at DET 24,11:02 1st Shotgun,— J.McCarthy pass short right to A.Jones to DET 10 for 14 yards (T.Harper) [A.Hutchinson].
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,2,Minnesota Vikings,1,6,1,Touchdown,1st & 10 at DET 10,10:20 1st Shotgun,"— J.McCarthy pass short right to J.Jefferson for 10 yards, TOUCHDOWN."
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,2,Minnesota Vikings,1,7,1,Extra Point,,10:17 1st,"— W.Reichard extra point is GOOD, Center-A.DePaola, Holder-R.Wright."
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,3,Detroit Lions,0,1,0,Kickoff from MIN 35,,Kickoff,— W.Reichard kicks 63 yards from MIN 35 to DET 2. J.Saylors to DET 28 for 26 yards (D.Turner).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,3,Detroit Lions,0,2,0,2 Yard Run,1st & 10 at DET 28,10:12 1st,— D.Montgomery left tackle to DET 30 for 2 yards (J.Hargrave; J.Metellus).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,3,Detroit Lions,0,3,0,-2 Yard Pass,2nd & 8 at DET 30,09:40 1st,"— J.Goff pass short right to J.Gibbs to DET 28 for -2 yards (E.Wilson, B.Cashman)."
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,3,Detroit Lions,0,4,0,-5 Yard Penalty,3rd & 10 at DET 28,08:51 1st Shotgun,"— PENALTY on DET-S.LaPorta, False Start, 5 yards, enforced at DET 28 - No Play."
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,3,Detroit Lions,0,5,0,-2 Yard Pass,3rd & 15 at DET 23,08:38 1st Shotgun,— J.Goff pass short left to J.Williams to DET 21 for -2 yards (J.Greenard).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,3,Detroit Lions,0,6,0,Punt,4th & 17 at DET 21,07:58 1st,"— J.Fox punts 43 yards to MIN 36, Center-H.Hatten, downed by DET-I.TeSlaa."
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,4,Minnesota Vikings,1,1,0,14 Yard Run,1st & 10 at MIN 36,07:48 1st,— A.Jones up the middle to 50 for 14 yards (T.Harper).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,4,Minnesota Vikings,1,2,0,6 Yard Pass,1st & 10 at 50,07:03 1st,— J.McCarthy pass short middle to A.Jones to DET 44 for 6 yards (A.Anzalone; J.Campbell).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,4,Minnesota Vikings,1,3,0,5 Yard Run,2nd & 4 at DET 44,06:25 1st Shotgun,— A.Jones up the middle to DET 39 for 5 yards (J.Campbell; T.Lacy).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,4,Minnesota Vikings,1,4,0,Pass Incomplete,1st & 10 at DET 39,05:46 1st,— J.McCarthy pass incomplete deep left to J.Nailor [A.Anzalone].
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,4,Minnesota Vikings,1,5,0,1 Yard Run,2nd & 10 at DET 39,05:39 1st Shotgun,— A.Jones up the middle to DET 38 for 1 yard (J.Campbell).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,4,Minnesota Vikings,1,6,0,31 Yard Pass,3rd & 9 at DET 38,04:59 1st Shotgun,— J.McCarthy pass deep left to J.Addison to DET 7 for 31 yards (A.Maulet).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,4,Minnesota Vikings,1,7,1,Touchdown,1st & 7 at DET 7,04:13 1st Shotgun,"— J.McCarthy pass short middle to T.Hockenson for 7 yards, TOUCHDOWN."
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,4,Minnesota Vikings,1,8,1,Extra Point,,04:08 1st,"— W.Reichard extra point is GOOD, Center-A.DePaola, Holder-R.Wright."
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,5,Detroit Lions,0,1,0,Kickoff from MIN 35,,Kickoff,— W.Reichard kicks 61 yards from MIN 35 to DET 4. J.Saylors to DET 30 for 26 yards (E.Wilson).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,5,Detroit Lions,0,2,0,-6 Yard Sack,1st & 10 at DET 30,04:04 1st Shotgun,— J.Goff sacked at DET 24 for -6 yards (L.Rodriguez).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,5,Detroit Lions,0,3,0,7 Yard Run,2nd & 16 at DET 24,03:23 1st,— J.Gibbs right end to DET 31 for 7 yards (T.Jackson; B.Cashman).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,5,Detroit Lions,0,4,0,19 Yard Pass,3rd & 9 at DET 31,02:42 1st Shotgun,— J.Goff pass deep left to A.St. Brown to 50 for 19 yards (B.Murphy).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,5,Detroit Lions,0,5,0,4 Yard Run,1st & 10 at 50,01:58 1st,— J.Gibbs up the middle to MIN 46 for 4 yards (B.Cashman; I.Pace).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,5,Detroit Lions,0,6,0,Pass Incomplete,2nd & 6 at MIN 46,01:22 1st,— J.Goff pass incomplete short middle to S.LaPorta [L.Rodriguez].
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,5,Detroit Lions,0,7,0,-10 Yard Sack,3rd & 6 at MIN 46,01:16 1st Shotgun,— J.Goff sacked at DET 44 for -10 yards (E.Wilson).
2025,Week 9,SUN,11/02,Vikings,Lions,1st Quarter,5,Detroit Lions,0,8,0,Punt,4th & 16 at DET 44,00:38 1st,"— J.Fox punts 43 yards to MIN 13, Center-H.Hatten, fair catch by M.Price. PENALTY on MIN-T.Felton, Offensive Holding, 6 yards, enforced at MIN 13."
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,1,Minnesota Vikings,0,1,0,1 Yard Run,1st & 10 at MIN 7,00:31 1st Shotgun,— J.Mason up the middle to MIN 8 for 1 yard (T.Lacy; A.Anzalone).
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,1,Minnesota Vikings,0,2,0,-4 Yard Sack,2nd & 9 at MIN 8,15:00 2nd Shotgun,— J.McCarthy sacked at MIN 4 for -4 yards (D.Barnes).
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,1,Minnesota Vikings,0,3,0,Pass Incomplete,3rd & 13 at MIN 4,14:13 2nd Shotgun,— J.McCarthy pass incomplete short left to T.Hockenson.
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,1,Minnesota Vikings,0,4,0,Punt,4th & 13 at MIN 4,14:08 2nd,"— R.Wright punts 44 yards to MIN 48, Center-A.DePaola. K.Raymond to MIN 35 for 13 yards (Z.Scott; B.Yurosek)."
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,2,Detroit Lions,1,1,0,5 Yard Pass,1st & 10 at MIN 35,13:58 2nd,— J.Goff pass short left to S.LaPorta to MIN 30 for 5 yards (B.Cashman).
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,2,Detroit Lions,1,2,0,4 Yard Run,2nd & 5 at MIN 30,13:33 2nd No Huddle,— D.Montgomery right tackle to MIN 26 for 4 yards (J.Metellus; B.Cashman).
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,2,Detroit Lions,1,3,0,1 Yard Run,3rd & 1 at MIN 26,13:02 2nd No Huddle,— D.Montgomery up the middle to MIN 25 for 1 yard (J.Hargrave; J.Redmond).
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,2,Detroit Lions,1,4,0,1 Yard Run,1st & 10 at MIN 25,12:20 2nd,— D.Montgomery left guard to MIN 24 for 1 yard (B.Cashman).
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,2,Detroit Lions,1,5,0,13 Yard Pass,2nd & 9 at MIN 24,11:46 2nd Shotgun,— J.Goff pass short left to D.Montgomery to MIN 11 for 13 yards (B.Cashman) [J.Allen].
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,2,Detroit Lions,1,6,0,9 Yard Pass,1st & 10 at MIN 11,10:56 2nd,— D.Skipper reported in as eligible. J.Goff pass short left to A.St. Brown to MIN 2 for 9 yards (B.Murphy).
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,2,Detroit Lions,1,7,0,0 Yard Run,2nd & 1 at MIN 2,10:28 2nd,— D.Montgomery up the middle to MIN 2 for no gain (L.Rodriguez; A.Van Ginkel).
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,2,Detroit Lions,1,8,0,Pass Incomplete,3rd & 1 at MIN 2,09:47 2nd Shotgun,— J.Goff pass incomplete short left to A.St. Brown.
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,2,Detroit Lions,1,9,0,Timeout,,09:43 2nd,— Timeout #1 by MIN at 09:43.
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,2,Detroit Lions,1,10,1,Touchdown,4th & 1 at MIN 2,09:43 2nd,"— D.Skipper reported in as eligible. D.Montgomery up the middle for 2 yards, TOUCHDOWN."
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,2,Detroit Lions,1,11,1,Extra Point,,09:39 2nd,"— J.Bates extra point is GOOD, Center-H.Hatten, Holder-J.Fox."
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,3,Minnesota Vikings,1,1,0,Kickoff from DET 35,,Kickoff,— J.Bates kicks 65 yards from DET 35 to MIN 0. M.Price to MIN 27 for 27 yards (G.Stuard).
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,3,Minnesota Vikings,1,2,0,Sack,1st & 10 at MIN 27,09:32 2nd,— J.McCarthy sacked at MIN 27 for 0 yards (T.Lacy).
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,3,Minnesota Vikings,1,3,0,-5 Yard Penalty,2nd & 10 at MIN 27,08:44 2nd,"— PENALTY on MIN-J.Nailor, False Start, 5 yards, enforced at MIN 27 - No Play."
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,3,Minnesota Vikings,1,4,0,31 Yard Run,2nd & 15 at MIN 22,08:27 2nd Shotgun,— A.Jones left end pushed ob at DET 47 for 31 yards (J.Campbell).
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,3,Minnesota Vikings,1,5,0,17 Yard Pass,1st & 10 at DET 47,07:41 2nd Shotgun,"— J.McCarthy pass short left to J.Jefferson pushed ob at DET 45 for 2 yards (A.Anzalone). PENALTY on DET-A.Hutchinson, Unnecessary Roughness, 15 yards, enforced at DET 45."
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,3,Minnesota Vikings,1,6,0,11 Yard Pass,1st & 10 at DET 30,07:18 2nd,— J.McCarthy pass short right to J.Jefferson pushed ob at DET 19 for 11 yards (A.Robertson).
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,3,Minnesota Vikings,1,7,0,0 Yard Run,1st & 10 at DET 19,06:44 2nd,— J.Mason left end to DET 19 for no gain (B.Branch).
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,3,Minnesota Vikings,1,8,0,1 Yard Pass,2nd & 10 at DET 19,05:57 2nd Shotgun,— J.McCarthy pass short left to J.Mason to DET 18 for 1 yard (D.Barnes).
2025,Week 9,SUN,11/02,Vikings,Lions,2nd Quarter,3,Minnesota Vikings,1,9,0,-14 Yard Sack,3rd & 9 at DET 18,05:12 2nd Shotgun,— J.McCarthy sacked at DET 32 for -14 yards (J.Campbell).
