Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2025,Week 10,SUN,11/09,Browns,Jets,3rd Quarter,3,New York Jets,0,2,0,4 Yard Pass,2nd & 10 at NYJ 26,07:49 3rd Shotgun,— J.Fields pass short left to M.Taylor to NYJ 30 for 4 yards (T.Campbell) [C.Thomas].
2025,Week 10,SUN,11/09,Browns,Jets,3rd Quarter,3,New York Jets,0,3,0,3 Yard Pass,3rd & 6 at NYJ 30,07:05 3rd Shotgun,— J.Fields pass short right to J.Metchie pushed ob at NYJ 33 for 3 yards (M.Harden).
2025,Week 10,SUN,11/09,Browns,Jets,3rd Quarter,3,New York Jets,0,4,0,Punt,4th & 3 at NYJ 33,06:31 3rd,"— A.McNamara punts 48 yards to CLE 19, Center-T.Hennessy, fair catch by G.Larvadain."
2025,Week 10,SUN,11/09,Browns,Jets,3rd Quarter,4,Cleveland Browns,0,1,0,-8 Yard Sack,1st & 10 at CLE 19,06:24 3rd,— D.Gabriel sacked at CLE 11 for -8 yards (Q.Williams).
2025,Week 10,SUN,11/09,Browns,Jets,3rd Quarter,4,Cleveland Browns,0,2,0,1 Yard Pass,2nd & 18 at CLE 11,05:43 3rd Shotgun,— D.Gabriel pass short right to Q.Judkins to CLE 12 for 1 yard (J.Brownlee).
2025,Week 10,SUN,11/09,Browns,Jets,3rd Quarter,4,Cleveland Browns,0,3,0,-5 Yard Penalty,3rd & 17 at CLE 12,04:54 3rd Shotgun,"— PENALTY on CLE, Delay of Game, 5 yards, enforced at CLE 12 - No Play."
2025,Week 10,SUN,11/09,Browns,Jets,3rd Quarter,4,Cleveland Browns,0,4,0,12 Yard Pass,3rd & 22 at CLE 7,04:32 3rd Shotgun,— D.Gabriel pass short left to D.Njoku to CLE 19 for 12 yards (T.Adams).
2025,Week 10,SUN,11/09,Browns,Jets,3rd Quarter,4,Cleveland Browns,0,5,0,Punt,4th & 10 at CLE 19,03:49 3rd,"— C.Bojorquez punts 58 yards to NYJ 23, Center-R.Sunahara. I.Williams to NYJ 42 for 19 yards (C.Edmonds; R.Jenkins)."
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,1,New York Jets,1,1,0,2 Yard Run,1st & 10 at NYJ 42,03:35 3rd Shotgun,— B.Hall left tackle to NYJ 44 for 2 yards (I.McGuire).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,1,New York Jets,1,2,0,4 Yard Run,2nd & 8 at NYJ 44,03:01 3rd Shotgun,— B.Hall left guard to NYJ 48 for 4 yards (D.Bush; T.Campbell).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,1,New York Jets,1,3,0,6 Yard Run,3rd & 4 at NYJ 48,02:22 3rd Shotgun,— B.Hall left guard to CLE 46 for 6 yards (R.Jenkins).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,1,New York Jets,1,4,0,5 Yard Run,1st & 10 at CLE 46,01:39 3rd,— B.Hall right guard to CLE 41 for 5 yards (C.Thomas; J.Baker).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,1,New York Jets,1,5,0,3 Yard Run,2nd & 5 at CLE 41,00:55 3rd Shotgun,— B.Hall right tackle to CLE 38 for 3 yards (S.Harris; C.Schwesinger).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,1,New York Jets,1,6,0,3 Yard Run,3rd & 2 at CLE 38,00:13 3rd Shotgun,— M.Mitchell reported in as eligible. B.Hall up the middle to CLE 35 for 3 yards (M.Garrett; C.Schwesinger).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,1,New York Jets,1,7,0,-7 Yard Run,1st & 10 at CLE 35,15:00 4th Shotgun,— J.Metchie right end pushed ob at CLE 42 for -7 yards (D.Bush).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,1,New York Jets,1,8,1,Touchdown,2nd & 17 at CLE 42,14:21 4th Shotgun,"— J.Fields pass short right to B.Hall for 42 yards, TOUCHDOWN [G.Delpit]."
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,1,New York Jets,1,9,1,Extra Point,,14:12 4th,"— N.Folk extra point is GOOD, Center-T.Hennessy, Holder-A.McNamara."
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,2,Cleveland Browns,0,1,0,Kickoff from NYJ 35,,Kickoff,— A.McNamara kicks 65 yards from NYJ 35 to CLE 0. D.Sampson to CLE 34 for 34 yards (A.Beck).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,2,Cleveland Browns,0,2,0,9 Yard Run,1st & 10 at CLE 34,14:03 4th Shotgun,— Q.Judkins left tackle to CLE 43 for 9 yards (M.Moore).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,2,Cleveland Browns,0,3,0,-1 Yard Run,2nd & 1 at CLE 43,13:34 4th No Huddle,— Q.Judkins right tackle to CLE 42 for -1 yards (J.Johnson).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,2,Cleveland Browns,0,4,0,16 Yard Run,3rd & 2 at CLE 42,12:55 4th,— M.Corley left tackle to NYJ 42 for 16 yards (I.Oliver; M.Moore).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,2,Cleveland Browns,0,5,0,3 Yard Run,1st & 10 at NYJ 42,12:17 4th,— D.Sampson left tackle to NYJ 39 for 3 yards (B.Stephens; Q.Williams).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,2,Cleveland Browns,0,6,0,5 Yard Run,2nd & 7 at NYJ 39,11:34 4th,— Q.Judkins right tackle to NYJ 34 for 5 yards (I.Oliver; J.Sherwood).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,2,Cleveland Browns,0,7,0,1 Yard Run,3rd & 2 at NYJ 34,10:54 4th No Huddle,— Q.Judkins up the middle to NYJ 33 for 1 yard (B.Stephens).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,2,Cleveland Browns,0,8,0,Turnover on Downs,4th & 1 at NYJ 33,10:21 4th Shotgun,— D.Gabriel sacked at NYJ 40 for -7 yards (W.McDonald).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,3,New York Jets,1,1,0,30 Yard Run,1st & 10 at NYJ 40,10:15 4th,— M.Mitchell reported in as eligible. B.Hall left end to CLE 30 for 30 yards (R.Hickman).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,3,New York Jets,1,2,0,5 Yard Penalty,1st & 10 at CLE 30,09:26 4th,"— B.Hall up the middle to CLE 31 for -1 yards (M.Garrett, C.Schwesinger). PENALTY on CLE-M.Collins, Defensive Offside, 5 yards, enforced at CLE 30 - No Play."
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,3,New York Jets,1,3,0,6 Yard Run,1st & 5 at CLE 25,08:59 4th Shotgun,— J.Fields left end pushed ob at CLE 19 for 6 yards (T.Campbell).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,3,New York Jets,1,4,0,-1 Yard Run,1st & 10 at CLE 19,08:17 4th,— B.Hall right guard to CLE 20 for -1 yards (M.Graham).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,3,New York Jets,1,5,0,-9 Yard Run,2nd & 11 at CLE 20,07:36 4th,— B.Hall right end to CLE 29 for -9 yards (I.McGuire).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,3,New York Jets,1,6,0,10 Yard Run,3rd & 20 at CLE 29,06:56 4th Shotgun,— I.Davis left guard to CLE 19 for 10 yards (R.Hickman; R.Jenkins).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,3,New York Jets,1,7,1,Field Goal,4th & 10 at CLE 19,06:17 4th,"— N.Folk 37 yard field goal is GOOD, Center-T.Hennessy, Holder-A.McNamara."
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,4,Cleveland Browns,1,1,0,Kickoff from NYJ 35,,Kickoff,— A.McNamara kicks 56 yards from NYJ 35 to CLE 9. M.Corley to CLE 31 for 22 yards (S.Smartt).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,4,Cleveland Browns,1,2,0,-7 Yard Sack,1st & 10 at CLE 31,06:07 4th Shotgun,— D.Gabriel sacked at CLE 24 for -7 yards (J.Johnson).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,4,Cleveland Browns,1,3,0,24 Yard Run,2nd & 17 at CLE 24,"05:39 4th No Huddle, Shotgun","— D.Gabriel scrambles right end to CLE 43 for 19 yards (J.Sherwood). PENALTY on NYJ-J.Brownlee, Defensive Holding, 5 yards, enforced at CLE 43."
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,4,Cleveland Browns,1,4,0,20 Yard Run,1st & 10 at CLE 48,"05:22 4th No Huddle, Shotgun","— D.Gabriel scrambles up the middle to NYJ 37 for 15 yards (I.Oliver; T.Adams). PENALTY on NYJ-J.Sherwood, Defensive Holding, 5 yards, enforced at NYJ 37."
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,4,Cleveland Browns,1,5,0,3 Yard Pass,1st & 10 at NYJ 32,"05:03 4th No Huddle, Shotgun",— D.Gabriel pass short right to D.Sampson to NYJ 29 for 3 yards (Q.Williams).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,4,Cleveland Browns,1,6,0,Pass Incomplete,2nd & 7 at NYJ 29,"04:39 4th No Huddle, Shotgun",— D.Gabriel pass incomplete short left to J.Thrash.
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,4,Cleveland Browns,1,7,0,12 Yard Pass,3rd & 7 at NYJ 29,04:35 4th Shotgun,— D.Gabriel pass short middle to H.Fannin to NYJ 17 for 12 yards (I.Oliver).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,4,Cleveland Browns,1,8,0,4 Yard Run,1st & 10 at NYJ 17,"04:12 4th No Huddle, Shotgun",— D.Gabriel scrambles left end pushed ob at NYJ 13 for 4 yards (T.Adams).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,4,Cleveland Browns,1,9,0,Pass Incomplete,2nd & 6 at NYJ 13,"03:41 4th No Huddle, Shotgun",— D.Gabriel pass incomplete short middle to J.Ford.
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,4,Cleveland Browns,1,10,0,2 Yard Pass,3rd & 6 at NYJ 13,03:37 4th Shotgun,— D.Gabriel pass short middle to C.Tillman to NYJ 11 for 2 yards (T.Adams).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,4,Cleveland Browns,1,11,1,Field Goal,4th & 4 at NYJ 11,03:00 4th,"— A.Szmyt 29 yard field goal is GOOD, Center-R.Sunahara, Holder-C.Bojorquez."
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,1,0,Kickoff from CLE 35,,Kickoff,— A.Szmyt kicks 53 yards from CLE 35 to NYJ 12. K.Nwangwu to NYJ 33 for 21 yards (A.Huntington).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,2,0,12 Yard Run,1st & 10 at NYJ 33,02:52 4th,— M.Mitchell reported in as eligible. B.Hall right end to NYJ 45 for 12 yards (R.Hickman).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,3,0,Timeout,,02:06 4th,— Timeout #1 by NYJ at 02:06.
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,4,0,3 Yard Run,1st & 10 at NYJ 45,02:06 4th,— B.Hall left end to NYJ 48 for 3 yards (G.Delpit).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,5,0,-9 Yard Run,2nd & 7 at NYJ 48,02:00 4th,— M.Mitchell reported in as eligible. B.Hall left guard to NYJ 39 for -9 yards (J.Baker).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,6,0,Timeout,,01:56 4th,— Timeout #1 by CLE at 01:56.
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,7,0,5 Yard Penalty,3rd & 16 at NYJ 39,01:56 4th,"— J.Fields sacked at NYJ 38 for -1 yards (D.Ward). PENALTY on CLE-D.Bush, Defensive Holding, 5 yards, enforced at NYJ 39 - No Play."
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,8,0,3 Yard Run,1st & 10 at NYJ 44,01:50 4th Shotgun,— M.Mitchell reported in as eligible. B.Hall right tackle to NYJ 47 for 3 yards (M.Diabate; M.Graham).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,9,0,Timeout,,01:46 4th,— Timeout #2 by CLE at 01:46.
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,10,0,4 Yard Run,2nd & 7 at NYJ 47,01:46 4th Shotgun,— B.Hall up the middle to CLE 49 for 4 yards (M.Graham).
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,11,0,Timeout,,01:41 4th,— Timeout #3 by CLE at 01:41.
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,12,0,-2 Yard Run,3rd & 3 at CLE 49,01:41 4th Shotgun,"— B.Hall right tackle to NYJ 49 for -2 yards (C.Schwesinger, D.Bush)."
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,13,0,5 Yard Penalty,4th & 5 at NYJ 49,00:58 4th Shotgun,"— PENALTY on CLE-C.Thomas, Neutral Zone Infraction, 5 yards, enforced at NYJ 49 - No Play."
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,14,0,-1 Yard Run,1st & 10 at CLE 46,00:58 4th,— J.Fields kneels to CLE 47 for -1 yards.
2025,Week 10,SUN,11/09,Browns,Jets,4th Quarter,5,New York Jets,0,15,0,-1 Yard Run,2nd & 11 at CLE 47,00:21 4th,— J.Fields kneels to CLE 48 for -1 yards.
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,1,Tampa Bay Buccaneers,1,1,0,Kickoff from NE 35,,Kickoff,"— A.Borregales kicks 65 yards from NE 35 to end zone, Touchback to the TB 35."
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,1,Tampa Bay Buccaneers,1,2,0,4 Yard Run,1st & 10 at TB 35,15:00 1st,— R.White right guard to TB 39 for 4 yards (J.Tavai; R.Spillane).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,1,Tampa Bay Buccaneers,1,3,0,24 Yard Pass,2nd & 6 at TB 39,14:21 1st Shotgun,— B.Mayfield pass short right to E.Egbuka to NE 37 for 24 yards (C.Woodson; M.Jones).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,1,Tampa Bay Buccaneers,1,4,0,7 Yard Pass,1st & 10 at NE 37,13:35 1st,— B.Mayfield pass short right to C.Otton to NE 30 for 7 yards (R.Spillane; H.Landry).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,1,Tampa Bay Buccaneers,1,5,0,2 Yard Run,2nd & 3 at NE 30,12:54 1st,— R.White left guard to NE 28 for 2 yards (C.Gonzalez; R.Spillane).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,1,Tampa Bay Buccaneers,1,6,0,7 Yard Run,3rd & 1 at NE 28,12:13 1st,— M.Jordan reported in as eligible. S.Tucker left guard to NE 21 for 7 yards (C.Gonzalez; C.Woodson).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,1,Tampa Bay Buccaneers,1,7,1,Touchdown,1st & 10 at NE 21,11:30 1st Shotgun,"— B.Mayfield pass short right to E.Egbuka for 21 yards, TOUCHDOWN."
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,1,Tampa Bay Buccaneers,1,8,1,Extra Point,,11:23 1st,"— C.McLaughlin extra point is GOOD, Center-E.Deckers, Holder-R.Dixon."
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,2,New England Patriots,0,1,0,Kickoff from TB 35,,Kickoff,— C.McLaughlin kicks 59 yards from TB 35 to NE 6. E.Chism to NE 34 for 28 yards (D.Jones).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,2,New England Patriots,0,2,0,9 Yard Pass,1st & 10 at NE 34,11:19 1st Shotgun,— D.Maye pass short middle to S.Diggs to NE 43 for 9 yards (S.Dennis).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,2,New England Patriots,0,3,0,0 Yard Run,2nd & 1 at NE 43,10:40 1st,— T.Jennings up the middle to NE 43 for no gain (T.Smith).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,2,New England Patriots,0,4,0,0 Yard Run,3rd & 1 at NE 43,10:02 1st,— D.Maye up the middle to NE 43 for no gain (V.Vea; A.Nelson).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,2,New England Patriots,0,5,0,2 Yard Run,4th & 1 at NE 43,09:19 1st,— K.Tonga reported in as eligible. T.Jennings left tackle to NE 45 for 2 yards (L.David).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,2,New England Patriots,0,6,0,Pass Incomplete,1st & 10 at NE 45,08:43 1st Shotgun,— D.Maye pass incomplete deep left to M.Hollins.
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,2,New England Patriots,0,7,0,Pass Incomplete,2nd & 10 at NE 45,08:38 1st,— D.Maye pass incomplete short right to M.Hollins.
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,2,New England Patriots,0,8,0,Pass Incomplete,3rd & 10 at NE 45,08:35 1st Shotgun,— D.Maye pass incomplete deep left to M.Hollins.
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,2,New England Patriots,0,9,0,Punt,4th & 10 at NE 45,08:30 1st,"— B.Baringer punts 55 yards to end zone, Center-J.Ashby, Touchback."
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,3,Tampa Bay Buccaneers,0,1,0,11 Yard Run,1st & 10 at TB 20,08:22 1st,— S.Shepard right end pushed ob at TB 31 for 11 yards (M.Jones).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,3,Tampa Bay Buccaneers,0,2,0,Pass Incomplete,1st & 10 at TB 31,07:48 1st Shotgun,— B.Mayfield pass incomplete short right to S.Tucker [H.Landry].
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,3,Tampa Bay Buccaneers,0,3,0,12 Yard Run,2nd & 10 at TB 31,07:42 1st Shotgun,— S.Tucker right guard to TB 43 for 12 yards (J.Hawkins).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,3,Tampa Bay Buccaneers,0,4,0,4 Yard Run,1st & 10 at TB 43,07:03 1st,— S.Tucker left guard to TB 47 for 4 yards (C.Barmore).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,3,Tampa Bay Buccaneers,0,5,0,Pass Incomplete,2nd & 6 at TB 47,06:19 1st Shotgun,— B.Mayfield pass incomplete short middle to E.Egbuka (J.Gibbens).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,3,Tampa Bay Buccaneers,0,6,0,Timeout,,06:14 1st,— Timeout #1 by TB at 06:14.
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,3,Tampa Bay Buccaneers,0,7,0,Pass Incomplete,3rd & 6 at TB 47,06:14 1st Shotgun,— B.Mayfield pass incomplete short middle to E.Egbuka.
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,3,Tampa Bay Buccaneers,0,8,0,Punt,4th & 6 at TB 47,06:10 1st,"— R.Dixon punts 48 yards to NE 5, Center-E.Deckers. M.Jones to NE 6 for 1 yard (D.Jones)."
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,4,New England Patriots,0,1,0,2 Yard Run,1st & 10 at NE 6,06:02 1st,— K.Tonga reported in as eligible. T.Jennings right guard to NE 8 for 2 yards (V.Vea).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,4,New England Patriots,0,2,0,10 Yard Pass,2nd & 8 at NE 8,05:21 1st,— D.Maye pass short right to S.Diggs to NE 18 for 10 yards (Z.McCollum).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,4,New England Patriots,0,3,0,1 Yard Run,1st & 10 at NE 18,04:40 1st,— T.Jennings left tackle to NE 19 for 1 yard (J.Dean).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,4,New England Patriots,0,4,0,Pass Incomplete,2nd & 9 at NE 19,04:02 1st Shotgun,— D.Maye pass incomplete short left.
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,4,New England Patriots,0,5,0,16 Yard Run,3rd & 9 at NE 19,03:55 1st Shotgun,— T.Henderson right end to NE 35 for 16 yards (J.Dean).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,4,New England Patriots,0,6,0,0 Yard Run,1st & 10 at NE 35,03:13 1st,— T.Henderson right guard to NE 35 for no gain (G.Gaines).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,4,New England Patriots,0,7,0,Pass Incomplete,2nd & 10 at NE 35,02:28 1st,— D.Maye pass incomplete short middle to A.Hooper (A.Winfield) [L.Hall].
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,4,New England Patriots,0,8,0,4 Yard Run,3rd & 10 at NE 35,02:23 1st Shotgun,— D.Maye scrambles up the middle to NE 39 for 4 yards (E.Roberts).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,4,New England Patriots,0,9,0,Punt,4th & 6 at NE 39,01:55 1st,"— B.Baringer punts 38 yards to TB 23, Center-J.Ashby, fair catch by K.Johnson."
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,5,Tampa Bay Buccaneers,0,1,0,Pass Incomplete,1st & 10 at TB 23,01:47 1st,— B.Mayfield pass incomplete short right to P.Durham [K.Chaisson].
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,5,Tampa Bay Buccaneers,0,2,0,7 Yard Run,2nd & 10 at TB 23,01:45 1st Shotgun,— R.White left end to TB 30 for 7 yards (J.Hawkins).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,5,Tampa Bay Buccaneers,0,3,0,-10 Yard Sack,3rd & 3 at TB 30,00:59 1st Shotgun,— B.Mayfield sacked at TB 20 for -10 yards (K.Chaisson).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,5,Tampa Bay Buccaneers,0,4,0,Punt,4th & 13 at TB 20,00:22 1st,"— R.Dixon punts 44 yards to NE 36, Center-E.Deckers. M.Jones to NE 46 for 10 yards (R.Miller). PENALTY on NE-B.Schooler, Offensive Holding, 10 yards, enforced at NE 38."
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,6,New England Patriots,1,1,1,Touchdown,1st & 10 at NE 28,00:11 1st,"— D.Maye pass short right to K.Williams for 72 yards, TOUCHDOWN [C.Braswell]."
2025,Week 10,SUN,11/09,Patriots,Buccaneers,1st Quarter,6,New England Patriots,1,2,1,Extra Point,,00:00 1st,"— A.Borregales extra point is GOOD, Center-J.Ashby, Holder-B.Baringer."
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,1,Tampa Bay Buccaneers,0,1,0,Kickoff from NE 35,,Kickoff,— A.Borregales kicks 61 yards from NE 35 to TB 4. K.Johnson to TB 30 for 26 yards (A.Jennings).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,1,Tampa Bay Buccaneers,0,2,0,0 Yard Run,1st & 10 at TB 30,14:54 2nd,— S.Tucker left end to TB 30 for no gain (R.Spillane; M.Williams).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,1,Tampa Bay Buccaneers,0,3,0,8 Yard Pass,2nd & 10 at TB 30,14:11 2nd Shotgun,— B.Mayfield pass short right to S.Shepard to TB 38 for 8 yards (J.Gibbens; C.Davis).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,1,Tampa Bay Buccaneers,0,4,0,Pass Incomplete,3rd & 2 at TB 38,13:26 2nd Shotgun,— B.Mayfield pass incomplete short left to E.Egbuka.
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,1,Tampa Bay Buccaneers,0,5,0,Punt,4th & 2 at TB 38,13:22 2nd,"— R.Dixon punts 48 yards to NE 14, Center-E.Deckers, fair catch by M.Jones. PENALTY on NE-C.Woods, Offensive Holding, 7 yards, enforced at NE 14."
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,2,New England Patriots,0,1,0,7 Yard Pass,1st & 10 at NE 7,13:15 2nd Shotgun,— D.Maye pass short left to S.Diggs to NE 14 for 7 yards (L.David).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,2,New England Patriots,0,2,0,10 Yard Penalty,2nd & 3 at NE 14,12:37 2nd Shotgun,"— D.Maye pass incomplete deep left to S.Diggs. PENALTY on TB-B.Morrison, Defensive Pass Interference, 10 yards, enforced at NE 14 - No Play."
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,2,New England Patriots,0,3,0,7 Yard Pass,1st & 10 at NE 24,12:32 2nd Shotgun,— D.Maye pass short left to M.Hollins to NE 31 for 7 yards (T.Smith).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,2,New England Patriots,0,4,0,Pass Incomplete,2nd & 3 at NE 31,11:56 2nd Shotgun,— D.Maye pass incomplete short right to H.Henry.
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,2,New England Patriots,0,5,0,Pass Incomplete,3rd & 3 at NE 31,11:52 2nd Shotgun,— D.Maye pass incomplete short right to S.Diggs (E.Roberts).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,2,New England Patriots,0,6,0,Punt,4th & 3 at NE 31,11:48 2nd,"— B.Baringer punts 44 yards to TB 25, Center-J.Ashby, fair catch by K.Johnson."
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,3,Tampa Bay Buccaneers,1,1,0,12 Yard Pass,1st & 10 at TB 25,11:41 2nd Shotgun,— B.Mayfield pass short left to T.Johnson to TB 37 for 12 yards (C.Gonzalez).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,3,Tampa Bay Buccaneers,1,2,0,1 Yard Run,1st & 10 at TB 37,11:03 2nd,— R.White left end to TB 38 for 1 yard (A.Jennings).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,3,Tampa Bay Buccaneers,1,3,0,11 Yard Pass,2nd & 9 at TB 38,10:19 2nd Shotgun,— B.Mayfield pass short left to C.Otton to TB 49 for 11 yards (J.Gibbens).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,3,Tampa Bay Buccaneers,1,4,0,31 Yard Pass,1st & 10 at TB 49,09:40 2nd,— B.Mayfield pass deep middle to E.Egbuka to NE 20 for 31 yards (J.Gibbens; C.Davis).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,3,Tampa Bay Buccaneers,1,5,0,-1 Yard Pass,1st & 10 at NE 20,08:53 2nd Shotgun,— B.Mayfield pass short middle to R.White to NE 21 for -1 yards (R.Spillane).
2025,Week 10,SUN,11/09,Patriots,Buccaneers,2nd Quarter,3,Tampa Bay Buccaneers,1,6,0,Pass Incomplete,2nd & 11 at NE 21,08:09 2nd Shotgun,— B.Mayfield pass incomplete short left to C.Otton (C.Woodson).
